,0,1,class_label,target_label
6645,0.14,0.86,1,OUT
6646,0.97,0.03,0,OUT
6647,0.07,0.93,1,OUT
6648,0.97,0.03,0,OUT
6649,0.68,0.32,0,OUT
6650,0.9,0.1,0,OUT
6651,0.57,0.43,0,OUT
6652,0.8,0.2,0,OUT
6653,1.0,0.0,0,OUT
6654,0.6,0.4,0,OUT
6655,0.98,0.02,0,OUT
6656,0.98,0.02,0,OUT
6657,0.97,0.03,0,OUT
6658,0.35,0.65,1,OUT
6659,0.57,0.43,0,OUT
6660,0.11,0.89,1,OUT
6661,1.0,0.0,0,OUT
6662,0.93,0.07,0,OUT
6663,0.33,0.67,1,OUT
6664,0.93,0.07,0,OUT
6665,0.97,0.03,0,OUT
6666,0.03,0.97,1,OUT
6667,0.94,0.06,0,OUT
6668,0.8,0.2,0,OUT
6669,0.48,0.52,1,OUT
6670,0.98,0.02,0,OUT
6671,1.0,0.0,0,OUT
6672,0.99,0.01,0,OUT
6673,0.92,0.08,0,OUT
6674,0.9,0.1,0,OUT
6675,0.91,0.09,0,OUT
6676,0.36,0.64,1,OUT
6677,0.8,0.2,0,OUT
6678,0.96,0.04,0,OUT
6679,0.31,0.69,1,OUT
6680,0.19,0.81,1,OUT
6681,0.06,0.94,1,OUT
6682,1.0,0.0,0,OUT
6683,0.23,0.77,1,OUT
6684,1.0,0.0,0,OUT
6685,0.06,0.94,1,OUT
6686,0.02,0.98,1,OUT
6687,0.94,0.06,0,OUT
6688,0.75,0.25,0,OUT
6689,1.0,0.0,0,OUT
6690,0.97,0.03,0,OUT
6691,0.16,0.84,1,OUT
6692,1.0,0.0,0,OUT
6693,1.0,0.0,0,OUT
6694,1.0,0.0,0,OUT
6695,0.06,0.94,1,OUT
6696,1.0,0.0,0,OUT
6697,0.99,0.01,0,OUT
6698,0.97,0.03,0,OUT
6699,0.91,0.09,0,OUT
6700,0.97,0.03,0,OUT
6701,0.73,0.27,0,OUT
6702,0.98,0.02,0,OUT
6703,0.23,0.77,1,OUT
6704,0.99,0.01,0,OUT
6705,0.83,0.17,0,OUT
6706,0.95,0.05,0,OUT
6707,0.83,0.17,0,OUT
6708,0.62,0.38,0,OUT
6709,0.99,0.01,0,OUT
6710,0.0,1.0,1,OUT
6711,0.62,0.38,0,OUT
6712,0.97,0.03,0,OUT
6713,0.99,0.01,0,OUT
6714,0.93,0.07,0,OUT
6715,0.46,0.54,1,OUT
6716,0.84,0.16,0,OUT
6717,0.95,0.05,0,OUT
6718,0.08,0.92,1,OUT
6719,0.99,0.01,0,OUT
6720,1.0,0.0,0,OUT
6721,0.64,0.36,0,OUT
6722,1.0,0.0,0,OUT
6723,0.61,0.39,0,OUT
6724,0.9,0.1,0,OUT
6725,0.91,0.09,0,OUT
6726,1.0,0.0,0,OUT
6727,0.88,0.12,0,OUT
6728,0.94,0.06,0,OUT
6729,0.81,0.19,0,OUT
6730,1.0,0.0,0,OUT
6731,0.44,0.56,1,OUT
6732,0.97,0.03,0,OUT
6733,0.63,0.37,0,OUT
6734,1.0,0.0,0,OUT
6735,0.22,0.78,1,OUT
6736,0.7,0.3,0,OUT
6737,0.99,0.01,0,OUT
6738,0.29,0.71,1,OUT
6739,0.52,0.48,0,OUT
6740,1.0,0.0,0,OUT
6741,0.99,0.01,0,OUT
6742,1.0,0.0,0,OUT
6743,1.0,0.0,0,OUT
6744,0.82,0.18,0,OUT
6745,0.1,0.9,1,OUT
6746,1.0,0.0,0,OUT
6747,0.98,0.02,0,OUT
6748,0.82,0.18,0,OUT
6749,1.0,0.0,0,OUT
6750,1.0,0.0,0,OUT
6751,0.99,0.01,0,OUT
6752,1.0,0.0,0,OUT
6753,0.1,0.9,1,OUT
6754,0.99,0.01,0,OUT
6755,0.99,0.01,0,OUT
6756,0.81,0.19,0,OUT
6757,1.0,0.0,0,OUT
6758,0.99,0.01,0,OUT
6759,0.48,0.52,1,OUT
6760,0.64,0.36,0,OUT
6761,1.0,0.0,0,OUT
6762,0.6,0.4,0,OUT
6763,0.98,0.02,0,OUT
6764,1.0,0.0,0,OUT
6765,0.86,0.14,0,OUT
6766,0.29,0.71,1,OUT
6767,1.0,0.0,0,OUT
6768,0.99,0.01,0,OUT
6769,0.35,0.65,1,OUT
6770,1.0,0.0,0,OUT
6771,0.98,0.02,0,OUT
6772,0.95,0.05,0,OUT
6773,1.0,0.0,0,OUT
6774,0.81,0.19,0,OUT
6775,0.83,0.17,0,OUT
6776,0.99,0.01,0,OUT
6777,1.0,0.0,0,OUT
6778,0.75,0.25,0,OUT
6779,0.95,0.05,0,OUT
6780,1.0,0.0,0,OUT
6781,0.91,0.09,0,OUT
6782,0.35,0.65,1,OUT
6783,0.06,0.94,1,OUT
6784,0.86,0.14,0,OUT
6785,0.88,0.12,0,OUT
6786,1.0,0.0,0,OUT
6787,0.06,0.94,1,OUT
6788,0.49,0.51,1,OUT
6789,0.97,0.03,0,OUT
6790,0.9,0.1,0,OUT
6791,1.0,0.0,0,OUT
6792,1.0,0.0,0,OUT
6793,0.97,0.03,0,OUT
6794,0.97,0.03,0,OUT
6795,0.88,0.12,0,OUT
6796,0.98,0.02,0,OUT
6797,1.0,0.0,0,OUT
6798,0.57,0.43,0,OUT
6799,0.85,0.15,0,OUT
6800,0.99,0.01,0,OUT
6801,0.93,0.07,0,OUT
6802,0.97,0.03,0,OUT
6803,0.03,0.97,1,OUT
6804,0.7,0.3,0,OUT
6805,0.88,0.12,0,OUT
6806,0.14,0.86,1,OUT
6807,0.24,0.76,1,OUT
6808,0.73,0.27,0,OUT
6809,1.0,0.0,0,OUT
6810,0.13,0.87,1,OUT
6811,1.0,0.0,0,OUT
6812,1.0,0.0,0,OUT
6813,0.19,0.81,1,OUT
6814,0.91,0.09,0,OUT
6815,1.0,0.0,0,OUT
6816,0.11,0.89,1,OUT
6817,0.36,0.64,1,OUT
6818,0.99,0.01,0,OUT
6819,1.0,0.0,0,OUT
6820,0.74,0.26,0,OUT
6821,0.02,0.98,1,OUT
6822,0.15,0.85,1,OUT
6823,1.0,0.0,0,OUT
6824,0.99,0.01,0,OUT
6825,0.98,0.02,0,OUT
6826,1.0,0.0,0,OUT
6827,0.99,0.01,0,OUT
6828,0.95,0.05,0,OUT
6829,0.99,0.01,0,OUT
6830,1.0,0.0,0,OUT
6831,1.0,0.0,0,OUT
6832,0.89,0.11,0,OUT
6833,0.99,0.01,0,OUT
6834,0.73,0.27,0,OUT
6835,0.26,0.74,1,OUT
6836,0.09,0.91,1,OUT
6837,0.99,0.01,0,OUT
6838,0.9,0.1,0,OUT
6839,0.99,0.01,0,OUT
6840,0.99,0.01,0,OUT
6841,0.96,0.04,0,OUT
6842,0.27,0.73,1,OUT
6843,0.56,0.44,0,OUT
6844,1.0,0.0,0,OUT
6845,0.33,0.67,1,OUT
6846,0.48,0.52,1,OUT
6847,0.93,0.07,0,OUT
6848,0.99,0.01,0,OUT
6849,0.99,0.01,0,OUT
6850,0.97,0.03,0,OUT
6851,1.0,0.0,0,OUT
6852,1.0,0.0,0,OUT
6853,0.96,0.04,0,OUT
6854,1.0,0.0,0,OUT
6855,0.67,0.33,0,OUT
6856,0.91,0.09,0,OUT
6857,0.15,0.85,1,OUT
6858,1.0,0.0,0,OUT
6859,0.98,0.02,0,OUT
6860,1.0,0.0,0,OUT
6861,0.7,0.3,0,OUT
6862,1.0,0.0,0,OUT
6863,0.44,0.56,1,OUT
6864,0.72,0.28,0,OUT
6865,0.99,0.01,0,OUT
6866,0.33,0.67,1,OUT
6867,1.0,0.0,0,OUT
6868,0.94,0.06,0,OUT
6869,0.96,0.04,0,OUT
6870,0.51,0.49,0,OUT
6871,0.92,0.08,0,OUT
6872,0.07,0.93,1,OUT
6873,0.99,0.01,0,OUT
6874,0.87,0.13,0,OUT
6875,0.77,0.23,0,OUT
6876,0.72,0.28,0,OUT
6877,1.0,0.0,0,OUT
6878,0.71,0.29,0,OUT
6879,0.67,0.33,0,OUT
6880,1.0,0.0,0,OUT
6881,0.9,0.1,0,OUT
6882,0.99,0.01,0,OUT
6883,0.81,0.19,0,OUT
6884,0.93,0.07,0,OUT
6885,0.84,0.16,0,OUT
6886,0.21,0.79,1,OUT
6887,0.95,0.05,0,OUT
6888,1.0,0.0,0,OUT
6889,0.51,0.49,0,OUT
6890,0.99,0.01,0,OUT
6891,0.84,0.16,0,OUT
6892,0.93,0.07,0,OUT
6893,0.57,0.43,0,OUT
6894,0.85,0.15,0,OUT
6895,0.99,0.01,0,OUT
6896,0.98,0.02,0,OUT
6897,0.92,0.08,0,OUT
6898,0.72,0.28,0,OUT
6899,0.98,0.02,0,OUT
6900,1.0,0.0,0,OUT
6901,1.0,0.0,0,OUT
6902,1.0,0.0,0,OUT
6903,0.97,0.03,0,OUT
6904,0.94,0.06,0,OUT
6905,0.9,0.1,0,OUT
6906,0.23,0.77,1,OUT
6907,0.95,0.05,0,OUT
6908,0.99,0.01,0,OUT
6909,0.91,0.09,0,OUT
6910,0.74,0.26,0,OUT
6911,1.0,0.0,0,OUT
6912,0.62,0.38,0,OUT
6913,0.98,0.02,0,OUT
6914,1.0,0.0,0,OUT
6915,0.97,0.03,0,OUT
6916,0.47,0.53,1,OUT
6917,0.39,0.61,1,OUT
6918,0.74,0.26,0,OUT
6919,0.87,0.13,0,OUT
6920,1.0,0.0,0,OUT
6921,0.97,0.03,0,OUT
6922,0.9,0.1,0,OUT
6923,1.0,0.0,0,OUT
6924,0.4,0.6,1,OUT
6925,0.29,0.71,1,OUT
6926,0.87,0.13,0,OUT
6927,0.06,0.94,1,OUT
6928,0.25,0.75,1,OUT
6929,1.0,0.0,0,OUT
6930,0.98,0.02,0,OUT
6931,0.02,0.98,1,OUT
6932,0.99,0.01,0,OUT
6933,0.89,0.11,0,OUT
6934,0.69,0.31,0,OUT
6935,0.74,0.26,0,OUT
6936,0.94,0.06,0,OUT
6937,0.56,0.44,0,OUT
6938,0.85,0.15,0,OUT
6939,0.77,0.23,0,OUT
6940,1.0,0.0,0,OUT
6941,0.97,0.03,0,OUT
6942,1.0,0.0,0,OUT
6943,0.99,0.01,0,OUT
6944,0.98,0.02,0,OUT
6945,0.92,0.08,0,OUT
6946,0.99,0.01,0,OUT
6947,1.0,0.0,0,OUT
6948,1.0,0.0,0,OUT
6949,1.0,0.0,0,OUT
6950,0.87,0.13,0,OUT
6951,1.0,0.0,0,OUT
6952,0.98,0.02,0,OUT
6953,1.0,0.0,0,OUT
6954,0.77,0.23,0,OUT
6955,1.0,0.0,0,OUT
6956,0.92,0.08,0,OUT
6957,1.0,0.0,0,OUT
6958,0.18,0.82,1,OUT
6959,0.49,0.51,1,OUT
6960,0.16,0.84,1,OUT
6961,0.87,0.13,0,OUT
6962,1.0,0.0,0,OUT
6963,0.26,0.74,1,OUT
6964,0.99,0.01,0,OUT
6965,1.0,0.0,0,OUT
6966,0.02,0.98,1,OUT
6967,1.0,0.0,0,OUT
6968,1.0,0.0,0,OUT
6969,0.91,0.09,0,OUT
6970,0.06,0.94,1,OUT
6971,0.02,0.98,1,OUT
6972,0.09,0.91,1,OUT
6973,0.65,0.35,0,OUT
6974,0.05,0.95,1,OUT
6975,1.0,0.0,0,OUT
6976,0.97,0.03,0,OUT
6977,0.95,0.05,0,OUT
6978,0.13,0.87,1,OUT
6979,0.99,0.01,0,OUT
6980,0.78,0.22,0,OUT
6981,0.99,0.01,0,OUT
6982,0.98,0.02,0,OUT
6983,1.0,0.0,0,OUT
6984,0.98,0.02,0,OUT
6985,0.76,0.24,0,OUT
6986,0.77,0.23,0,OUT
6987,0.99,0.01,0,OUT
6988,0.41,0.59,1,OUT
6989,0.33,0.67,1,OUT
6990,0.73,0.27,0,OUT
6991,0.93,0.07,0,OUT
6992,0.82,0.18,0,OUT
6993,0.9,0.1,0,OUT
6994,0.81,0.19,0,OUT
6995,0.18,0.82,1,OUT
6996,0.71,0.29,0,OUT
6997,0.96,0.04,0,OUT
6998,1.0,0.0,0,OUT
6999,1.0,0.0,0,OUT
7000,0.99,0.01,0,OUT
7001,0.99,0.01,0,OUT
7002,1.0,0.0,0,OUT
7003,0.15,0.85,1,OUT
7004,1.0,0.0,0,OUT
7005,0.75,0.25,0,OUT
7006,0.25,0.75,1,OUT
7007,0.61,0.39,0,OUT
7008,0.98,0.02,0,OUT
7009,0.79,0.21,0,OUT
7010,0.96,0.04,0,OUT
7011,0.97,0.03,0,OUT
7012,0.99,0.01,0,OUT
7013,0.98,0.02,0,OUT
7014,1.0,0.0,0,OUT
7015,0.35,0.65,1,OUT
7016,0.96,0.04,0,OUT
7017,0.99,0.01,0,OUT
7018,0.11,0.89,1,OUT
7019,0.99,0.01,0,OUT
7020,0.76,0.24,0,OUT
7021,0.65,0.35,0,OUT
7022,1.0,0.0,0,OUT
7023,0.99,0.01,0,OUT
7024,0.88,0.12,0,OUT
7025,0.62,0.38,0,OUT
7026,0.95,0.05,0,OUT
7027,0.96,0.04,0,OUT
7028,1.0,0.0,0,OUT
7029,1.0,0.0,0,OUT
7030,0.88,0.12,0,OUT
7031,0.82,0.18,0,OUT
7032,0.95,0.05,0,OUT
7033,0.94,0.06,0,OUT
7034,0.47,0.53,1,OUT
7035,0.85,0.15,0,OUT
7036,0.94,0.06,0,OUT
7037,0.95,0.05,0,OUT
7038,0.96,0.04,0,OUT
7039,1.0,0.0,0,OUT
7040,0.99,0.01,0,OUT
7041,0.93,0.07,0,OUT
7042,0.46,0.54,1,OUT
7043,1.0,0.0,0,OUT
7044,0.48,0.52,1,OUT
7045,0.33,0.67,1,OUT
7046,0.91,0.09,0,OUT
7047,0.76,0.24,0,OUT
7048,0.75,0.25,0,OUT
7049,0.65,0.35,0,OUT
7050,0.16,0.84,1,OUT
7051,0.79,0.21,0,OUT
7052,0.76,0.24,0,OUT
7053,0.08,0.92,1,OUT
7054,1.0,0.0,0,OUT
7055,0.97,0.03,0,OUT
7056,0.99,0.01,0,OUT
7057,1.0,0.0,0,OUT
7058,1.0,0.0,0,OUT
7059,0.98,0.02,0,OUT
7060,0.05,0.95,1,OUT
7061,1.0,0.0,0,OUT
7062,0.94,0.06,0,OUT
7063,0.55,0.45,0,OUT
7064,0.99,0.01,0,OUT
7065,1.0,0.0,0,OUT
7066,0.26,0.74,1,OUT
7067,0.98,0.02,0,OUT
7068,0.99,0.01,0,OUT
7069,0.84,0.16,0,OUT
7070,0.03,0.97,1,OUT
7071,0.55,0.45,0,OUT
7072,1.0,0.0,0,OUT
7073,1.0,0.0,0,OUT
7074,0.37,0.63,1,OUT
7075,1.0,0.0,0,OUT
7076,0.84,0.16,0,OUT
7077,1.0,0.0,0,OUT
7078,0.78,0.22,0,OUT
7079,0.87,0.13,0,OUT
7080,0.99,0.01,0,OUT
7081,1.0,0.0,0,OUT
7082,0.82,0.18,0,OUT
7083,0.78,0.22,0,OUT
7084,0.86,0.14,0,OUT
7085,0.84,0.16,0,OUT
7086,1.0,0.0,0,OUT
7087,0.73,0.27,0,OUT
7088,0.02,0.98,1,OUT
7089,1.0,0.0,0,OUT
7090,1.0,0.0,0,OUT
7091,0.99,0.01,0,OUT
7092,1.0,0.0,0,OUT
7093,0.38,0.62,1,OUT
7094,0.5,0.5,0,OUT
7095,0.91,0.09,0,OUT
7096,1.0,0.0,0,OUT
7097,0.92,0.08,0,OUT
7098,0.81,0.19,0,OUT
7099,0.91,0.09,0,OUT
7100,0.19,0.81,1,OUT
7101,0.99,0.01,0,OUT
7102,0.32,0.68,1,OUT
7103,0.93,0.07,0,OUT
7104,0.95,0.05,0,OUT
7105,0.18,0.82,1,OUT
7106,0.07,0.93,1,OUT
7107,0.96,0.04,0,OUT
7108,0.8,0.2,0,OUT
7109,1.0,0.0,0,OUT
7110,0.06,0.94,1,OUT
7111,0.88,0.12,0,OUT
7112,0.99,0.01,0,OUT
7113,0.89,0.11,0,OUT
7114,0.35,0.65,1,OUT
7115,0.08,0.92,1,OUT
7116,0.15,0.85,1,OUT
7117,0.28,0.72,1,OUT
7118,0.92,0.08,0,OUT
7119,0.8,0.2,0,OUT
7120,0.82,0.18,0,OUT
7121,0.19,0.81,1,OUT
7122,0.24,0.76,1,OUT
7123,1.0,0.0,0,OUT
7124,1.0,0.0,0,OUT
7125,0.93,0.07,0,OUT
7126,0.98,0.02,0,OUT
7127,0.86,0.14,0,OUT
7128,0.4,0.6,1,OUT
7129,1.0,0.0,0,OUT
7130,0.84,0.16,0,OUT
7131,1.0,0.0,0,OUT
7132,0.89,0.11,0,OUT
7133,1.0,0.0,0,OUT
7134,0.89,0.11,0,OUT
7135,0.46,0.54,1,OUT
7136,0.83,0.17,0,OUT
7137,0.88,0.12,0,OUT
7138,0.94,0.06,0,OUT
7139,1.0,0.0,0,OUT
7140,0.8,0.2,0,OUT
7141,0.97,0.03,0,OUT
7142,1.0,0.0,0,OUT
7143,0.7,0.3,0,OUT
7144,1.0,0.0,0,OUT
7145,0.95,0.05,0,OUT
7146,1.0,0.0,0,OUT
7147,0.01,0.99,1,OUT
7148,0.97,0.03,0,OUT
7149,0.81,0.19,0,OUT
7150,0.05,0.95,1,OUT
7151,0.95,0.05,0,OUT
7152,1.0,0.0,0,OUT
7153,0.47,0.53,1,OUT
7154,1.0,0.0,0,OUT
7155,0.89,0.11,0,OUT
7156,0.97,0.03,0,OUT
7157,0.77,0.23,0,OUT
7158,0.96,0.04,0,OUT
7159,0.8,0.2,0,OUT
7160,0.9,0.1,0,OUT
7161,0.1,0.9,1,OUT
7162,0.08,0.92,1,OUT
7163,0.67,0.33,0,OUT
7164,0.39,0.61,1,OUT
7165,0.94,0.06,0,OUT
7166,1.0,0.0,0,OUT
7167,0.71,0.29,0,OUT
7168,0.86,0.14,0,OUT
7169,0.8,0.2,0,OUT
7170,0.38,0.62,1,OUT
7171,0.97,0.03,0,OUT
7172,0.92,0.08,0,OUT
7173,1.0,0.0,0,OUT
7174,0.23,0.77,1,OUT
7175,0.36,0.64,1,OUT
7176,0.21,0.79,1,OUT
7177,0.76,0.24,0,OUT
7178,0.98,0.02,0,OUT
7179,0.67,0.33,0,OUT
7180,1.0,0.0,0,OUT
7181,0.98,0.02,0,OUT
7182,0.96,0.04,0,OUT
7183,1.0,0.0,0,OUT
7184,0.02,0.98,1,OUT
7185,0.8,0.2,0,OUT
7186,0.94,0.06,0,OUT
7187,0.16,0.84,1,OUT
7188,0.41,0.59,1,OUT
7189,0.98,0.02,0,OUT
7190,0.17,0.83,1,OUT
7191,0.64,0.36,0,OUT
7192,0.77,0.23,0,OUT
7193,1.0,0.0,0,OUT
7194,1.0,0.0,0,OUT
7195,0.92,0.08,0,OUT
7196,0.51,0.49,0,OUT
7197,0.96,0.04,0,OUT
7198,0.71,0.29,0,OUT
7199,0.87,0.13,0,OUT
7200,0.32,0.68,1,OUT
7201,1.0,0.0,0,OUT
7202,0.67,0.33,0,OUT
7203,0.93,0.07,0,OUT
7204,0.99,0.01,0,OUT
7205,0.91,0.09,0,OUT
7206,0.66,0.34,0,OUT
7207,0.99,0.01,0,OUT
7208,1.0,0.0,0,OUT
7209,0.22,0.78,1,OUT
7210,0.96,0.04,0,OUT
7211,0.99,0.01,0,OUT
7212,0.02,0.98,1,OUT
7213,0.97,0.03,0,OUT
7214,0.17,0.83,1,OUT
7215,1.0,0.0,0,OUT
7216,0.98,0.02,0,OUT
7217,0.44,0.56,1,OUT
7218,0.99,0.01,0,OUT
7219,0.98,0.02,0,OUT
7220,0.97,0.03,0,OUT
7221,0.92,0.08,0,OUT
7222,0.98,0.02,0,OUT
7223,0.32,0.68,1,OUT
7224,0.26,0.74,1,OUT
7225,0.99,0.01,0,OUT
7226,0.75,0.25,0,OUT
7227,0.98,0.02,0,OUT
7228,0.32,0.68,1,OUT
7229,0.18,0.82,1,OUT
7230,0.98,0.02,0,OUT
7231,0.07,0.93,1,OUT
7232,0.5,0.5,0,OUT
7233,0.93,0.07,0,OUT
7234,0.59,0.41,0,OUT
7235,0.89,0.11,0,OUT
7236,0.97,0.03,0,OUT
7237,0.72,0.28,0,OUT
7238,0.98,0.02,0,OUT
7239,0.93,0.07,0,OUT
7240,0.92,0.08,0,OUT
7241,1.0,0.0,0,OUT
7242,1.0,0.0,0,OUT
7243,0.94,0.06,0,OUT
7244,0.94,0.06,0,OUT
7245,0.1,0.9,1,OUT
7246,0.89,0.11,0,OUT
7247,0.79,0.21,0,OUT
7248,0.82,0.18,0,OUT
7249,1.0,0.0,0,OUT
7250,0.49,0.51,1,OUT
7251,1.0,0.0,0,OUT
7252,0.99,0.01,0,OUT
7253,1.0,0.0,0,OUT
7254,0.42,0.58,1,OUT
7255,0.87,0.13,0,OUT
7256,0.81,0.19,0,OUT
7257,0.99,0.01,0,OUT
7258,0.84,0.16,0,OUT
7259,0.98,0.02,0,OUT
7260,0.86,0.14,0,OUT
7261,0.78,0.22,0,OUT
7262,1.0,0.0,0,OUT
7263,0.03,0.97,1,OUT
7264,0.67,0.33,0,OUT
7265,0.97,0.03,0,OUT
7266,0.23,0.77,1,OUT
7267,0.94,0.06,0,OUT
7268,0.74,0.26,0,OUT
7269,0.9,0.1,0,OUT
7270,0.99,0.01,0,OUT
7271,0.12,0.88,1,OUT
7272,0.93,0.07,0,OUT
7273,1.0,0.0,0,OUT
7274,0.99,0.01,0,OUT
7275,0.99,0.01,0,OUT
7276,1.0,0.0,0,OUT
7277,0.42,0.58,1,OUT
7278,1.0,0.0,0,OUT
7279,0.92,0.08,0,OUT
7280,0.68,0.32,0,OUT
7281,0.62,0.38,0,OUT
7282,1.0,0.0,0,OUT
7283,0.9,0.1,0,OUT
7284,0.99,0.01,0,OUT
7285,0.75,0.25,0,OUT
7286,1.0,0.0,0,OUT
7287,1.0,0.0,0,OUT
7288,0.99,0.01,0,OUT
7289,1.0,0.0,0,OUT
7290,0.23,0.77,1,OUT
7291,0.51,0.49,0,OUT
7292,0.59,0.41,0,OUT
7293,0.03,0.97,1,OUT
7294,0.58,0.42,0,OUT
7295,0.22,0.78,1,OUT
7296,0.13,0.87,1,OUT
7297,0.89,0.11,0,OUT
7298,0.88,0.12,0,OUT
7299,0.23,0.77,1,OUT
7300,0.84,0.16,0,OUT
7301,0.95,0.05,0,OUT
7302,1.0,0.0,0,OUT
7303,1.0,0.0,0,OUT
7304,0.99,0.01,0,OUT
7305,1.0,0.0,0,OUT
7306,0.27,0.73,1,OUT
7307,0.97,0.03,0,OUT
7308,0.93,0.07,0,OUT
7309,0.98,0.02,0,OUT
7310,0.76,0.24,0,OUT
7311,0.97,0.03,0,OUT
7312,0.59,0.41,0,OUT
7313,0.7,0.3,0,OUT
7314,0.25,0.75,1,OUT
7315,0.91,0.09,0,OUT
7316,1.0,0.0,0,OUT
7317,0.76,0.24,0,OUT
7318,0.99,0.01,0,OUT
7319,0.99,0.01,0,OUT
7320,0.11,0.89,1,OUT
7321,0.95,0.05,0,OUT
7322,0.99,0.01,0,OUT
7323,0.3,0.7,1,OUT
7324,0.95,0.05,0,OUT
7325,0.33,0.67,1,OUT
7326,0.03,0.97,1,OUT
7327,0.01,0.99,1,OUT
7328,0.78,0.22,0,OUT
7329,0.77,0.23,0,OUT
7330,0.42,0.58,1,OUT
7331,0.21,0.79,1,OUT
7332,0.86,0.14,0,OUT
7333,0.97,0.03,0,OUT
7334,1.0,0.0,0,OUT
7335,0.93,0.07,0,OUT
7336,0.4,0.6,1,OUT
7337,1.0,0.0,0,OUT
7338,0.96,0.04,0,OUT
7339,0.98,0.02,0,OUT
7340,0.79,0.21,0,OUT
7341,0.99,0.01,0,OUT
7342,1.0,0.0,0,OUT
7343,0.79,0.21,0,OUT
7344,0.84,0.16,0,OUT
7345,0.56,0.44,0,OUT
7346,0.55,0.45,0,OUT
7347,1.0,0.0,0,OUT
7348,0.9,0.1,0,OUT
7349,0.95,0.05,0,OUT
7350,0.3,0.7,1,OUT
7351,1.0,0.0,0,OUT
7352,0.94,0.06,0,OUT
7353,0.33,0.67,1,OUT
7354,0.97,0.03,0,OUT
7355,1.0,0.0,0,OUT
7356,1.0,0.0,0,OUT
7357,0.99,0.01,0,OUT
7358,0.74,0.26,0,OUT
7359,0.87,0.13,0,OUT
7360,0.66,0.34,0,OUT
7361,1.0,0.0,0,OUT
7362,0.7,0.3,0,OUT
7363,0.99,0.01,0,OUT
7364,0.76,0.24,0,OUT
7365,1.0,0.0,0,OUT
7366,0.77,0.23,0,OUT
7367,0.81,0.19,0,OUT
7368,0.95,0.05,0,OUT
7369,0.44,0.56,1,OUT
7370,1.0,0.0,0,OUT
7371,0.87,0.13,0,OUT
7372,0.99,0.01,0,OUT
7373,1.0,0.0,0,OUT
7374,0.72,0.28,0,OUT
7375,0.21,0.79,1,OUT
7376,0.91,0.09,0,OUT
7377,0.21,0.79,1,OUT
7378,0.99,0.01,0,OUT
7379,1.0,0.0,0,OUT
7380,0.96,0.04,0,OUT
7381,0.51,0.49,0,OUT
7382,0.99,0.01,0,OUT
7383,0.51,0.49,0,OUT
7384,0.98,0.02,0,OUT
7385,1.0,0.0,0,OUT
7386,1.0,0.0,0,OUT
7387,0.97,0.03,0,OUT
7388,0.84,0.16,0,OUT
7389,0.86,0.14,0,OUT
7390,0.99,0.01,0,OUT
7391,0.98,0.02,0,OUT
7392,0.93,0.07,0,OUT
7393,0.97,0.03,0,OUT
7394,0.37,0.63,1,OUT
7395,1.0,0.0,0,OUT
7396,0.91,0.09,0,OUT
7397,0.83,0.17,0,OUT
7398,0.78,0.22,0,OUT
7399,0.35,0.65,1,OUT
7400,0.28,0.72,1,OUT
7401,0.74,0.26,0,OUT
7402,0.52,0.48,0,OUT
7403,0.85,0.15,0,OUT
7404,0.98,0.02,0,OUT
7405,0.88,0.12,0,OUT
7406,0.99,0.01,0,OUT
7407,0.1,0.9,1,OUT
7408,0.69,0.31,0,OUT
7409,0.84,0.16,0,OUT
7410,0.28,0.72,1,OUT
7411,0.99,0.01,0,OUT
7412,1.0,0.0,0,OUT
7413,1.0,0.0,0,OUT
7414,0.94,0.06,0,OUT
7415,0.91,0.09,0,OUT
7416,0.21,0.79,1,OUT
7417,1.0,0.0,0,OUT
7418,0.44,0.56,1,OUT
7419,1.0,0.0,0,OUT
7420,0.59,0.41,0,OUT
7421,0.92,0.08,0,OUT
7422,0.41,0.59,1,OUT
7423,0.6,0.4,0,OUT
7424,0.53,0.47,0,OUT
7425,0.98,0.02,0,OUT
7426,0.66,0.34,0,OUT
7427,0.97,0.03,0,OUT
7428,1.0,0.0,0,OUT
7429,0.89,0.11,0,OUT
7430,0.78,0.22,0,OUT
7431,1.0,0.0,0,OUT
7432,0.97,0.03,0,OUT
7433,0.97,0.03,0,OUT
7434,0.79,0.21,0,OUT
7435,0.98,0.02,0,OUT
7436,0.82,0.18,0,OUT
7437,0.99,0.01,0,OUT
7438,0.24,0.76,1,OUT
7439,0.93,0.07,0,OUT
7440,0.89,0.11,0,OUT
7441,1.0,0.0,0,OUT
7442,0.96,0.04,0,OUT
7443,0.98,0.02,0,OUT
7444,0.92,0.08,0,OUT
7445,0.05,0.95,1,OUT
7446,0.98,0.02,0,OUT
7447,0.97,0.03,0,OUT
7448,1.0,0.0,0,OUT
7449,0.95,0.05,0,OUT
7450,0.99,0.01,0,OUT
7451,0.91,0.09,0,OUT
7452,0.74,0.26,0,OUT
7453,0.41,0.59,1,OUT
7454,0.97,0.03,0,OUT
7455,0.92,0.08,0,OUT
7456,1.0,0.0,0,OUT
7457,1.0,0.0,0,OUT
7458,1.0,0.0,0,OUT
7459,0.89,0.11,0,OUT
7460,1.0,0.0,0,OUT
7461,0.99,0.01,0,OUT
7462,1.0,0.0,0,OUT
7463,1.0,0.0,0,OUT
7464,0.65,0.35,0,OUT
7465,0.87,0.13,0,OUT
7466,0.85,0.15,0,OUT
